pos	browser_phylop_allbr	phylop_allbr	phylop_dmel	phylop_dsim	isConsEl	is661	isCDS	isUTR5	isUTR3	isIntron	isIntergenic
11110661	0.880638	0.895	0.101	0.061	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110662	0.311126	0.37	0.128	0.077	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110663	2.51798	2.58	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110664	2.87393	2.896	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110665	1.73491	1.806	0.073	0.045	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110666	2.80274	2.857	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110667	1.66372	1.69	0.075	0.046	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110668	1.16539	1.167	0.085	0.052	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110669	0.951827	0.957	0.056	0.034	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110670	-0.543142	-0.514	0.15	0.09	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110671	1.80609	1.863	0.042	0.026	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110672	0.595882	0.63	0.074	0.045	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110673	0.667071	0.671	0.072	0.044	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110674	1.45015	1.463	0.046	0.029	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110675	0.0975591	0.105	-0.225	0.08	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110676	2.73155	2.761	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110677	2.80274	2.841	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110678	2.4468	2.462	0.052	0.032	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110679	1.87728	1.913	0.072	0.044	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110680	1.30777	1.318	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110681	0.73826	0.748	0.071	0.043	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110682	2.51798	2.558	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110683	0.311126	0.326	0.092	0.056	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110684	0.73826	0.764	0.11	0.066	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110685	1.52134	1.588	0.077	0.047	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110686	0.667071	0.702	0.072	0.044	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110687	2.51798	2.58	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110688	2.51798	2.558	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110689	2.37561	2.419	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110690	2.37561	2.399	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110691	1.45015	1.508	0.079	0.048	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110692	0.382315	0.388	0.126	0.075	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110693	1.02302	1.028	0.053	0.033	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110694	4.01295	4.055	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110695	2.37561	2.399	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110696	0.168748	0.188	0.097	0.058	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110697	1.52134	1.522	0.078	0.048	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110698	0.73826	0.74	0.071	0.043	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110699	4.3689	4.41	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110700	2.4468	2.462	0.052	0.032	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110701	0.382315	0.443	0.085	0.052	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110702	1.16539	1.2	0.093	0.056	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110703	4.29771	4.342	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110704	2.73155	2.749	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110705	1.37896	1.423	0.048	0.029	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110706	1.80609	1.807	0.074	0.045	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110707	2.51798	2.58	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110708	2.51798	2.558	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110709	2.51798	2.558	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110710	0.595882	0.602	0.08	0.049	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110711	0.453504	0.503	0.082	0.05	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110712	1.73491	1.794	0.073	0.045	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110713	0.0263701	0.055	0.108	0.065	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110714	2.73155	2.769	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110715	4.08414	4.141	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110716	0.595882	0.597	0.075	0.046	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110717	2.37561	2.432	0.052	0.032	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110718	1.16539	1.2	0.051	0.031	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110719	4.3689	4.41	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110720	2.51798	2.58	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110721	4.29771	4.342	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110722	2.51798	2.558	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110723	2.51798	2.558	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110724	4.3689	4.41	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110725	4.29771	4.342	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110726	2.73155	2.761	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110727	1.16539	1.236	0.05	0.031	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110728	2.4468	2.499	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110729	1.80609	1.863	0.073	0.045	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110730	4.29771	4.305	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110731	-0.187197	-0.148	0.125	0.075	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110732	4.29771	4.305	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110733	1.23658	1.241	0.05	0.031	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110734	0.951827	0.99	0.099	0.06	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110735	0.809449	0.831	0.068	0.041	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110736	2.73155	2.763	0.05	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110737	0.0975591	0.104	0.103	0.062	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110738	4.29771	4.305	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110739	0.168748	0.197	0.097	0.058	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110740	0.453504	0.456	0.122	0.073	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110741	2.51798	2.556	0.051	0.031	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110742	0.239937	0.247	0.135	0.08	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110743	0.311126	0.355	0.087	0.053	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110744	4.29771	4.305	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110745	1.23658	1.289	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110746	1.0942	1.111	0.095	0.058	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110747	0.951827	0.965	0.055	0.034	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110748	1.16539	1.178	0.085	0.051	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110749	1.45015	1.49	0.078	0.048	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110750	0.382315	0.435	0.08	0.049	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110751	0.667071	0.69	0.072	0.044	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110752	1.80609	1.836	0.074	0.045	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110753	-0.116008	-0.046	-1.77	0.071	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110754	0.0975591	0.134	0.102	0.062	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110755	2.30442	2.355	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110756	0.667071	0.669	0.073	0.045	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110757	0.595882	0.617	0.11	0.066	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110758	-0.0448189	-0.044	0.117	0.07	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110759	0.0975591	0.114	0.102	0.062	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110760	4.08414	4.115	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110761	-0.329575	-0.329	0.137	0.082	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110762	0.453504	0.503	0.118	0.071	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110763	1.80609	1.863	0.073	0.045	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110764	2.51798	2.58	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110765	2.51798	2.558	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110766	2.51798	2.58	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110767	0.951827	0.981	0.054	0.033	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110768	2.37561	2.445	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110769	1.23658	1.268	0.089	0.054	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110770	-0.258386	-0.247	0.186	0.109	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110771	1.66372	1.682	0.043	0.027	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110772	0.168748	0.18	0.095	0.057	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110773	1.30777	1.325	0.048	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110774	0.600433	0.663	0.077	0.047	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110775	2.84925	2.867	0.048	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110776	2.77898	2.839	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110777	0.389606	0.448	0.118	0.071	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110778	2.77898	2.842	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110779	2.77898	2.842	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110780	4.81697	4.858	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110781	1.51402	1.532	0.046	0.028	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110782	3.27091	3.28	0.046	0.028	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110783	4.81697	4.858	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110784	4.81697	4.858	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110785	4.88724	4.931	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110786	4.81697	4.858	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110787	1.51402	1.532	0.046	0.028	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110788	3.06008	3.097	0.047	0.029	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110789	4.81697	4.858	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110790	2.28705	2.307	0.068	0.041	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110791	0.81126	0.814	0.068	0.042	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110792	0.319331	0.324	0.089	0.054	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110793	0.670709	0.74	0.111	0.067	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110794	3.20063	3.23	0.046	0.028	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110795	1.37346	1.395	0.088	0.053	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110796	-0.102323	-0.044	0.116	0.07	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110797	2.91953	2.974	0.048	0.029	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110798	0.740984	0.806	0.073	0.044	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110799	1.44374	1.489	-2.091	0.052	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110800	2.00594	2.051	0.069	0.042	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110801	4.53587	4.572	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110802	0.530158	0.553	0.077	0.047	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110803	1.30319	1.37	0.058	0.035	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110804	-0.453701	-0.417	0.207	0.121	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110805	2.63843	2.643	0.05	0.031	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110806	3.97366	4.042	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110807	2.77898	2.797	0.049	0.03	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110808	4.32504	4.374	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110809	2.63843	2.705	0.05	0.031	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110810	4.32504	4.374	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110811	2.9898	3.003	0.047	0.029	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110812	0.459882	0.469	-2.086	0.051	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110813	1.65457	1.689	0.075	0.046	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110814	4.11421	4.183	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110815	-0.172598	-0.151	0.125	0.075	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110816	0.530158	0.573	0.115	0.069	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110817	0.249055	0.292	0.13	0.078	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110818	2.56815	2.611	0.05	0.031	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110819	1.02209	1.054	0.094	0.057	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110820	0.459882	0.481	0.081	0.049	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110821	1.44374	1.48	0.086	0.052	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110822	-0.102323	-0.084	0.166	0.099	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110823	2.00594	2.076	0.069	0.042	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110824	-0.31315	-0.302	0.191	0.092	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110825	0.951811	1	0.102	0.062	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110826	2.28705	2.299	0.067	0.041	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110827	1.51402	1.566	0.081	0.049	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110828	2.56815	2.637	0.051	0.031	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110829	1.16264	1.214	0.093	0.056	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110830	0.881535	0.929	0.065	0.04	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110831	1.16264	1.182	0.091	0.055	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110832	0.249055	0.258	0.093	0.056	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110833	2.07622	2.089	0.069	0.042	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110834	1.44374	1.495	0.082	0.05	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110835	4.81697	4.858	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110836	0.319331	0.34	0.089	0.054	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110837	2.21677	2.229	0.067	0.041	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110838	3.27091	3.296	0.045	0.028	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110839	0.17878	0.193	0.099	0.06	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110840	1.86539	1.877	0.073	0.044	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110841	0.740984	0.794	0.109	0.066	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
11110842	1.51402	1.534	0.055	0.034	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
11110843	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
11110844	4.88724	4.931	0	0	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
11110845	1.09236	1.134	0.061	0.037	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
11110846	4.88724	4.931	0	0	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
11110847	2.28705	2.351	0.067	0.041	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
11110848	0.951811	0.959	0.065	0.04	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
11110849	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
11110850	2.77898	2.842	0	0	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
11110851	0.319331	0.336	0.089	0.054	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
11110852	4.88724	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110853	0.108504	0.162	0.101	0.061	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110854	2.28705	2.322	0.067	0.041	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110855	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110856	4.88724	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110857	2.21677	2.239	0.067	0.041	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110858	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110859	1.37346	1.401	0.048	0.029	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110860	-0.0320472	0.028	0.11	0.067	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110861	3.27091	3.28	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110862	2.77898	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110863	2.1465	2.214	0.068	0.041	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110864	3.27091	3.28	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110865	3.20063	3.202	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110866	3.20063	3.23	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110867	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110868	1.37346	1.419	0.048	0.029	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110869	-0.0320472	-0.023	0.16	0.095	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110870	2.84925	2.865	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110871	4.88724	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110872	-0.172598	-0.112	0.122	0.073	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110873	0.600433	0.607	0.117	0.07	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110874	4.88724	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110875	-0.523976	-0.469	0.157	0.094	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110876	2.84925	2.865	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110877	0.81126	0.814	0.068	0.041	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110878	-0.172598	-0.105	-0.863	-1.335	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110879	2.77898	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110880	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110881	0.389606	0.452	0.084	0.051	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110882	1.37346	1.402	0.046	0.029	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110883	3.13035	3.197	0.046	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110884	-0.102323	-0.051	0.163	0.097	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110885	1.37346	1.414	0.088	0.053	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110886	0.670709	0.705	0.071	0.044	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110887	2.21677	2.227	0.069	0.042	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110888	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110889	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110890	0.249055	0.27	0.137	0.082	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110891	4.88724	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110892	4.88724	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110893	-0.94563	-0.89	0.169	0.1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110894	2.35732	2.416	0.066	0.04	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110895	1.58429	1.615	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110896	3.34118	3.378	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110897	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110898	1.51402	1.566	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110899	-0.0320472	0.024	0.11	0.066	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110900	4.88724	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110901	2.77898	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110902	0.530158	0.598	0.116	0.07	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110903	2.77898	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110904	1.58429	1.615	0.045	0.028	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110905	-0.664528	-0.656	0.151	0.091	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110906	2.77898	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110907	2.84925	2.865	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110908	1.02209	1.076	0.096	0.058	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110909	4.88724	4.931	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110910	2.77898	2.842	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110911	0.670709	0.738	0.108	0.065	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110912	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
11110913	4.81697	4.858	0	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
